id,far_part,flt_plan_filed,acft_make,acft_model,total_seats,num_eng,fixed_retractable,cert_max_gr_wt,acft_category,homebuilt,type_last_insp,afm_hrs_last_insp,afm_hrs,elt_install,elt_type,oper_dba,certs_held,type_fly,second_pilot,dprt_apt_id,dprt_time,dest_apt_id,site_seeing,air_medical,flight_hours_mean,crew_category,crew_sex,pc_profession,crew_tox_perf,mr_faa_med_certf,available_restraint,eng_no,eng_type,eng_mfgr,eng_model,power_units,hp_or_lbs,carb_fuel_injection,propeller_type,subcategory_no
20181128X859012,091,NONE,Cessna,172,4.0,1.0,FIXD,2558.0,AIR,N,100H,,10630.099609375,Y,C91A,,Y,INST,N,IWA ,1400.0,IWA ,N,N,237.99999392032623,FLTI,M,Yes,N,,3,1,REC,Lycoming,IO360-L2A,180.0,HP,FINJ,FIXP,2
20190130X945281,091,NONE,Cessna,172,4.0,1.0,FIXD,2299.0,AIR,N,100H,,6774.7998046875,Y,,Skymates Inc.,Y,INST,Y,GPM ,1830.0,GPM ,N,N,359.5,FLTI,M,Yes,N,,3,1,REC,Lycoming,IO-360-L2A,180.0,HP,FINJ,FIXP,2
20190130X945282,091,NONE,Cessna,172,4.0,1.0,FIXD,2299.0,AIR,N,ANNL,,8227.0,Y,,Skymates Inc.,Y,INST,Y,GPM ,1830.0,GPM ,N,N,304.0,FLTI,M,Yes,N,,3,1,REC,Lycoming,IO-360-L2A,180.0,HP,FINJ,FIXP,2
20190223X422461,091,NONE,Cessna,172,4.0,1.0,FIXD,2550.0,AIR,N,ANNL,,5660.0,Y,C91A,,Y,INST,Y,OWD ,1625.0,1B9 ,N,N,196.5,FLTI,M,Yes,Y,,3,1,REC,Lycoming,IO-360-L2A,180.0,HP,FINJ,FIXP,6
20190501X039481,091,NONE,Cessna,172,4.0,1.0,FIXD,2300.0,AIR,N,ANNL,,2562.0,Y,C91,,Y,INST,Y,PAWS,2030.0,PAWS,N,N,87.0,FLTI,M,Yes,N,,U,1,REC,Lycoming,O-360-A1A,180.0,HP,CARB,CONP,6
20190609X715381,091,VFR,Cessna,172,2.0,1.0,FIXD,2500.0,AIR,N,ANNL,,5808.2998046875,Y,C126,,Y,PERS,N,1U1 ,1630.0,3U2 ,N,N,689.0,PLT,M,No,N,,L,1,REC,Continental,O-360-A4M,180.0,HP,CARB,FIXP,6
20190714X026471,091,NONE,Cessna,172,4.0,1.0,FIXD,2300.0,AIR,N,100H,,7317.5,Y,C91A,,Y,INST,Y,SGJ ,1240.0,SGJ ,N,N,650.5,PLT,M,Yes,N,,L,1,REC,Lycoming,IO-360-L2A,180.0,HP,FINJ,,6
20190818X248151,091,NONE,Cessna,172,3.0,1.0,FIXD,2300.0,AIR,N,100H,,5276.5,Y,C126,,Y,INST,N,DAB ,132.0,DAB ,N,N,231.0,PLT,F,No,N,,3,1,REC,Lycoming,IO-360-L2A,180.0,HP,FINJ,FIXP,2
20190818X248152,091,NONE,Cessna,172,4.0,1.0,FIXD,2300.0,AIR,N,COAW,,4049.60009765625,Y,C126,,Y,INST,N,DAB ,,DAB ,N,N,117.0,PLT,M,No,N,,3,1,REC,Lycoming,IO-360-L2A,180.0,HP,FINJ,FIXP,2
20190903X838521,091,NONE,Cessna,172,,1.0,FIXD,2299.0,AIR,N,100H,,9888.0,Y,C91A,,Y,PERS,N,CLL ,,3T5 ,N,N,21.200000762939453,PLT,,No,N,,3,1,REC,Lycoming,IO360 SER,180.0,HP,FINJ,,6
20190927X115151,091,NONE,Cessna,172,4.0,1.0,FIXD,2300.0,AIR,N,ANNL,,10439.2001953125,Y,UNK,,Y,INST,N,LAL ,1306.0,PCM ,N,N,45.0,PLT,M,No,N,,3,1,REC,Lycoming,IO-360-L2A,180.0,HP,CARB,FIXP,6
20191104X322122,091,NONE,Cessna,172,4.0,1.0,FIXD,2450.0,AIR,N,100H,,,Y,UNK,,Y,PERS,N,HNL ,,HNL ,N,N,405.0,PLT,M,No,N,,3,1,REC,Lycoming,IO-360-L2A,180.0,HP,FINJ,FIXP,2
20200304X446561,091,VFR,Cessna,172,4.0,1.0,FIXD,2300.0,AIR,N,ANNL,,1769.5999755859375,Y,C126,,Y,INST,Y,IMS ,2120.0,IMS ,N,N,565.5,DSTU,M,No,N,,3,1,REC,Lycoming,O-360-A4N,180.0,HP,CARB,FIXP,6
20200318X554251,091,NONE,Cessna,172,4.0,1.0,FIXD,2558.0,AIR,N,ANNL,,5919.2001953125,Y,C91A,,Y,PERS,N,BJC ,1754.0,BJC ,N,N,106.0,PLT,F,No,N,,L,1,REC,Lycoming,IO-360-L2A,180.0,HP,FINJ,FIXP,6
20200109X132231,091,NONE,Cessna,172,4.0,1.0,FIXD,2550.0,AIR,N,100H,63.0,8920.7001953125,Y,C91A,,Y,INST,N,FIN ,,FIN ,N,N,54.0,DSTU,,No,N,,L,1,REC,Lycoming,IO-360-L2A,180.0,HP,FINJ,FIXP,2
20200526X148531,091,CVFR,Cessna,172,4.0,1.0,FIXD,2299.0,AIR,N,100H,,12139.2001953125,Y,C126,,Y,AOBV,N,HUM ,1600.0,HUM ,N,N,6716.7998046875,PLT,,Yes,N,,3,1,REC,Lycoming,IO360 L2A,180.0,HP,FINJ,,4
20200603X903391,091,NONE,Cessna,172,4.0,1.0,FIXD,2550.0,AIR,N,ANNL,84.0,15699.2001953125,Y,C91A,,Y,INST,Y,VGT ,1645.0,VGT ,N,N,333.0,FLTI,M,Yes,N,,3,1,REC,Lycoming,IO-360-L2A,180.0,HP,FINJ,FIXP,6
20200622X114321,091,NONE,Cessna,172,4.0,1.0,FIXD,2299.0,AIR,N,ANNL,57.0,14559.0,Y,,,Y,PERS,N,IXD ,2030.0,LCK ,N,N,145.0,PLT,M,No,N,,3,1,REC,Lycoming,O-320 SERIES,180.0,HP,CARB,FIXP,6
20200701X018521,091,NONE,Cessna,172,4.0,1.0,FIXD,2550.0,AIR,N,ANNL,,6021.0,Y,C91,,Y,PERS,N,GKJ ,,3G9 ,N,N,1162.0,PLT,M,No,N,,3,1,REC,Lycoming,O-360-A4M,180.0,HP,CARB,FIXP,6
20200729X947181,091,NONE,Cessna,172,4.0,1.0,FIXD,2299.0,AIR,N,100H,101.0,9681.099609375,Y,C91A,,Y,INST,N,MGM ,1600.0,1A9 ,N,N,18.5,DSTU,M,No,N,,3,1,REC,Lycoming,IO360 L2A,180.0,HP,FINJ,FIXP,6
20140825X804511,091,NONE,CESSNA,175,2.0,1.0,FIXD,2348.0,AIR,N,ANNL,,2295.0,Y,C126,,Y,PERS,N,None,,BCV ,N,N,741.0,PLT,,No,N,,3,1,REC,LYCOMING,O-360-A1A,180.0,HP,CARB,CONP,4
20180614X227301,091,NONE,CESSNA,175,4.0,1.0,FIXD,2350.0,AIR,N,ANNL,,5296.2900390625,Y,C91,,,PERS,N,,,,N,N,1015.0,PLT,M,No,N,,3,1,REC,Lycoming,O-360-A1A,180.0,HP,CARB,CONP,2
20081009X103881,091,NONE,CESSNA,177,4.0,1.0,FIXD,2500.0,AIR,N,ANNL,15.0,4465.0,Y,UNK,,Y,PERS,N,MMU ,1845.0,N72 ,N,N,813.0,PLT,M,No,N,,,1,REC,LYCOMING,O360,180.0,HP,CARB,,4
20100731X303161,091,NONE,CESSNA,177,4.0,1.0,FIXD,2500.0,AIR,N,ANNL,67.0,2735.0,N,UNK,,Y,PERS,N,RWL ,1510.0,BFF ,N,N,6648.0,PLT,M,Yes,N,,,1,REC,LYCOMING,O-360,180.0,HP,CARB,,6
20110725X347081,091,NONE,CESSNA,177,4.0,1.0,FIXD,2200.0,AIR,N,ANNL,,3222.0,Y,C91A,,Y,INST,Y,ACJ ,2230.0,ACJ ,N,N,7412.0,FLTI,M,Yes,N,,,1,REC,LYCOMING,O-360-A1A,180.0,HP,CARB,,6
20120626X819481,091,NONE,CESSNA,177,4.0,1.0,FIXD,2350.0,AIR,N,ANNL,,2255.0,Y,C91,,Y,PERS,N,N89 ,1745.0,4N1 ,N,N,232.0,PLT,M,No,N,,,1,REC,LYCOMING,O-320 SERIES,180.0,HP,CARB,,4
20141110X556571,091,NONE,CESSNA,177,4.0,1.0,FIXD,2350.0,AIR,N,ANNL,,3434.0,Y,C91,,Y,PERS,N,VLL ,1630.0,GMU ,N,N,352.0,PLT,,No,N,,3,1,REC,LYCOMING,O-360-A4M,180.0,HP,CARB,FIXP,6
20150609X257281,091,NONE,CESSNA,177,4.0,1.0,FIXD,2350.0,AIR,N,ANNL,,600.0,Y,,,Y,PERS,Y,OBE ,1600.0,2IS ,N,N,2959.0,PLT,,No,N,,L,1,REC,Lycoming,O-320 SERIES,180.0,HP,CARB,CONP,6
20160531X059511,091,NONE,CESSNA,177,4.0,1.0,FIXD,2350.0,AIR,N,ANNL,,1622.0,Y,,,Y,PERS,N,PBF ,1445.0,PBF ,N,N,287.0,PLT,M,No,N,,3,1,REC,LYCOMING,O-360-F186,180.0,HP,CARB,CONP,6
20160801X433591,091,NONE,CESSNA,177,4.0,1.0,FIXD,2500.0,AIR,N,ANNL,,3406.0,Y,UNK,,Y,PERS,N,E25 ,1430.0,E25 ,N,N,374.0,PLT,M,No,N,,3,1,REC,LYCOMING,O-360-A1F6D,180.0,HP,CARB,CONP,6
20160808X038451,091,NONE,CESSNA,177,4.0,1.0,FIXD,2348.0,AIR,N,ANNL,2.0,3983.699951171875,Y,,,Y,PERS,N,N23 ,1915.0,HWV ,N,N,378.0,PLT,M,No,N,,3,1,REC,LYCOMING,O-360-A1F6,180.0,HP,CARB,CONP,4
20170608X716031,091,NONE,CESSNA,177,4.0,1.0,FIXD,2348.0,AIR,N,ANNL,10.0,3910.0,Y,,,Y,PERS,N,61D ,,61D ,N,N,773.0,PLT,M,No,N,,3,1,REC,LYCOMING,O-360-A2F,180.0,HP,CARB,FIXP,4
20180312X114521,091,NONE,HUGHES,269,2.0,1.0,FIXD,1550.0,HELI,N,ANNL,,4093.800048828125,Y,C91A,,Y,PERS,N,CRG ,1915.0,CRG ,N,N,12958.0,PLT,M,Yes,N,,4,1,REC,Lycoming,HIO-360-B1A,180.0,HP,FINJ,,6
20120620X915121,091,NONE,FISHER HAROLD R,320,4.0,1.0,FIXD,1785.0,AIR,Y,ANNL,65.0,1234.0,Y,UNK,,Y,PERS,N,52CL,2300.0,,N,N,4180.0,PLT,M,Yes,N,,,1,REC,LYCOMING,O-360-A1A,180.0,HP,CARB,,6
20140622X003311,091,NONE,CHRISTEN INDUSTRIES INC,A 1,,1.0,FIXD,1800.0,AIR,N,ANNL,,1250.0,Y,,,Y,PERS,N,VDF ,1945.0,VDF ,N,N,3600.0,PLT,,No,Y,,5,1,REC,LYCOMING,O-360,180.0,HP,CARB,FIXP,6
20140807X523331,091,NONE,AVIAT AIRCRAFT INC,A 1,,1.0,RETR,,AIR,N,ANNL,,1200.0,Y,UNK,,Y,PERS,N,,,,N,N,3180.0,PLT,,No,N,,3,1,REC,LYCOMING,O-360-A1D,180.0,HP,CARB,CONP,4
20150809X717581,091,NONE,AVIAT INC,A 1,2.0,1.0,FIXD,,AIR,N,100H,,1878.800048828125,,,,Y,BANT,N,CPM ,1935.0,CPM ,N,N,2501.0,PLT,M,Yes,Y,,4,1,REC,LYCOMING,O-360-A1P,180.0,HP,CARB,,6
20170111X507501,091,NONE,CHRISTEN INDUSTRIES INC,A 1,2.0,1.0,FIXD,1800.0,AIR,N,ANNL,,1510.0,Y,UNK,,Y,PERS,N,S95 ,2230.0,,N,N,1057.0,PLT,M,No,N,,5,1,REC,LYCOMING,O-360-C1G,180.0,HP,CARB,FIXP,6
20170707X004401,091,NONE,AVIAT AIRCRAFT INC,A 1,2.0,1.0,FIXD,2200.0,AIR,N,ANNL,,1234.530029296875,Y,UNK,,Y,PERS,N,MYL ,200.0,A05 ,N,N,2726.0,PLT,M,No,N,,5,1,REC,LYCOMING,O-360-A1P,180.0,HP,CARB,CONP,6
20170828X121051,PUBU,NONE,AVIAT AIRCRAFT INC,A 1,1.0,1.0,FIXD,2200.0,AIR,N,ANNL,,610.0,Y,,,Y,PUBL,N,COD ,2130.0,COD ,N,N,14777.0,PLT,M,No,N,,U,1,REC,Lycoming,O-360,180.0,HP,CARB,CONP,6
20200603X901021,091,NONE,Aviat,A 1,2.0,1.0,FIXD,1800.0,AIR,N,ANNL,34.0,996.0,Y,C91,,Y,PERS,N,XWA ,2000.0,GDV ,N,N,477.0,PLT,M,No,N,,3,1,REC,Lycoming,O-360-A1D,180.0,HP,CARB,FIXP,6
20081003X175371,091,NONE,Christen Industries,A-1,2.0,1.0,FIXD,1800.0,AIR,N,ANNL,20.0,3608.0,Y,UNK,,Y,PERS,N,,2200.0,,N,N,1430.0,PLT,M,No,N,,,1,REC,Lycoming,O-360,180.0,HP,CARB,,6
20111027X520161,091,NONE,AVIAT INC,A-1,2.0,1.0,FIXD,1800.0,AIR,N,ANNL,,360.0,Y,,,Y,PERS,N,D54 ,2025.0,D54 ,N,N,302.0,PLT,M,No,N,,,1,REC,LYCOMING,O-360-A1D,180.0,HP,CARB,,1
20120928X858221,091,NONE,AVIAT,A-1,2.0,1.0,FIXD,,AIR,N,ANNL,,1222.0,Y,UNK,,Y,PERS,N,AK28,,AK28,N,N,515.0,PLT,M,No,N,,,1,REC,Lycoming,O-360 Series,180.0,HP,CARB,,4
20171220X156571,091,NONE,AVIAT AIRCRAFT INC,A-1,2.0,1.0,FIXD,2200.0,AIR,N,ANNL,,718.0,Y,C126,,Y,PERS,N,DVT ,2100.0,DVT ,N,N,247.0,PLT,M,No,N,,4,1,REC,LYCOMING,O-360-A1P,180.0,HP,CARB,CONP,6
20111210X105381,091,NONE,GRUMMAN,AA5,4.0,1.0,FIXD,2400.0,AIR,N,COAW,,3726.0,Y,UNK,,Y,PERS,N,SBA ,1930.0,L06 ,N,N,280.0,PLT,M,No,N,,,1,REC,Lycoming,O-360,180.0,HP,CARB,,6
20200122X706301,091,NONE,Grumman,AA5,4.0,1.0,FIXD,2401.0,AIR,N,ANNL,,3500.0,Y,UNK,,Y,PERS,Y,EDN ,1900.0,CHN ,N,N,3000.0,PLT,M,No,N,,3,1,REC,Lycoming,O-360 SER,180.0,HP,CARB,,6
20200421X644101,091,NONE,Grumman,AA5,4.0,1.0,FIXD,2401.0,AIR,N,ANNL,,2297.610107421875,Y,UNK,,Y,PERS,N,TBR ,1630.0,GA35,N,N,1035.0,PLT,M,No,N,,3,1,REC,Lycoming,O-360-A4K,180.0,HP,CARB,FIXP,6
20170628X011521,091,NONE,BEECH,B23,4.0,1.0,FIXD,2452.0,AIR,N,ANNL,3.0,1983.0999755859373,Y,C91A,,Y,PERS,N,60J ,2308.0,7NC1,N,N,215.0,PLT,M,No,N,,L,1,REC,LYCOMING,O-360-A2G,180.0,HP,CARB,FIXP,4
20081003X421211,091,NONE,BEECH,C23,4.0,1.0,FIXD,2450.0,AIR,N,100H,,4159.7001953125,Y,,,Y,INST,N,GIF ,1030.0,GIF ,N,N,33.0,DSTU,M,No,N,,,1,REC,Lycoming,O-360-A4K,180.0,HP,CARB,,4
20100813X911201,091,NONE,BEECH,C23,4.0,1.0,FIXD,2450.0,AIR,N,ANNL,61.0,4089.0,Y,UNK,,Y,PERS,N,28AZ,1400.0,N/A ,N,N,550.0,PLT,M,No,N,,,1,REC,LYCOMING,O&VO-360 SER,180.0,HP,CARB,,6
20120220X957341,091,NONE,BEECH,C23,4.0,1.0,FIXD,2450.0,AIR,N,ANNL,,3801.0,Y,UNK,,Y,PERS,N,RWL ,1530.0,GLD ,N,N,1024.0,PLT,M,UNK,N,,,1,REC,LYCOMING,O&VO-360 SER,180.0,HP,CARB,,4
20130722X837421,091,NONE,BEECH,C23,4.0,1.0,FIXD,,AIR,N,ANNL,,2522.0,Y,UNK,,Y,PERS,N,3AU ,1515.0,EQA ,N,N,1832.0,PLT,M,No,N,,,1,REC,LYCOMING,O-360 SER,180.0,HP,CARB,,5
20130822X114591,091,NONE,BEECH,C23,4.0,1.0,FIXD,2450.0,AIR,N,ANNL,,3676.0,Y,UNK,,Y,PERS,N,ME08,1854.0,AUG ,N,N,1141.0,PLT,,No,N,,3,1,REC,Lycoming,O-360-A4K,180.0,HP,CARB,FIXP,6
20150622X329061,091,VFIF,BEECH,C23,4.0,1.0,RETR,2459.0,AIR,N,100H,,4641.0,Y,C91A,,Y,PERS,N,AJO ,300.0,LGB ,N,N,1427.0,PLT,,No,N,,3,1,REC,LYCOMING,O-360-A4K,180.0,HP,CARB,FIXP,2
20160413X304531,091,NONE,BEECH,C23,4.0,1.0,FIXD,2450.0,AIR,N,ANNL,,2437.199951171875,Y,,,Y,PERS,N,FVE ,1220.0,SFM ,N,N,125.0,PLT,M,No,N,,3,1,REC,Lycoming,O-360-A4K,180.0,HP,CARB,FIXP,6
20160621X926191,091,VFR,BEECH,C23,2.0,1.0,FIXD,2450.0,AIR,N,ANNL,25.0,3958.0,Y,C91,,Y,PERS,Y,GNT ,1315.0,PRC ,N,N,467.0,PLT,F,No,N,,3,1,REC,LYCOMING,O-360-A4K,180.0,HP,CARB,,6
20160901X838431,091,NONE,BEECH,C23,4.0,1.0,FIXD,2450.0,AIR,N,ANNL,,2165.0,Y,C91,,Y,PERS,N,MMK ,2230.0,4B9 ,N,N,78.0,PLT,M,No,N,,3,1,REC,LYCOMING,O-360-A4J,180.0,HP,CARB,FIXP,4
20170216X509111,091,NONE,BEECH,C23,4.0,1.0,FIXD,2450.0,AIR,N,ANNL,15.0,2680.22998046875,Y,C91A,,Y,INST,Y,WDR ,1845.0,WDR ,N,N,829.0,FLTI,M,Yes,Y,,3,1,REC,LYCOMING,O-360-A4J,180.0,HP,CARB,FIXP,4
20170420X643321,091,NONE,BEECH,C23,4.0,1.0,FIXD,2450.0,AIR,N,100H,,6505.0,,,,Y,PERS,N,FLX ,1705.0,1NV1,N,N,91.0,PLT,M,No,N,,3,1,REC,LYCOMING,O-360-A4K,180.0,HP,CARB,FIXP,6
20170821X025361,091,NONE,BEECH,C23,4.0,1.0,FIXD,2450.0,AIR,N,ANNL,,2824.0,Y,C91,,Y,PERS,N,RXE ,2045.0,U42 ,N,N,92.3000030517578,PLT,M,No,N,,N,1,REC,LYCOMING,O-360-A4T,180.0,HP,CARB,FIXP,4
20170914X219351,091,VFR,BEECH,C23,4.0,1.0,RETR,2450.0,AIR,N,100H,11.0,2550.0,Y,C91,,Y,INST,N,AUG ,1415.0,MVM ,N,N,155.0,PLT,M,No,N,,4,1,REC,LYCOMING,O-360,180.0,HP,CARB,FIXP,4
20150429X600271,091,IFR,BEECH,D95,5.0,2.0,RETR,4200.0,AIR,N,ANNL,18.0,4301.0,Y,,,Y,PERS,N,HRO ,1627.0,CRG ,N,N,864.0,PLT,M,No,N,,3,1,REC,Lycoming,IO-360-B1B,180.0,HP,FINJ,CONP,6
20080919X015061,091,CVFR,PIPER,J5A,1.0,1.0,FIXD,1450.0,AIR,N,ANNL,90.0,12490.0,N,,,Y,BANT,N,FTY ,1800.0,FTY ,N,N,909.0,PLT,M,Yes,N,,,1,REC,Lycoming,O-360-C2A,180.0,,CARB,,6
20100414X911021,091,NONE,MAULE,MX7,4.0,1.0,FIXD,2400.0,AIR,N,ANNL,,2877.0,Y,UNK,,Y,PERS,N,NC47,1630.0,PGV ,N,N,205.0,PLT,M,No,N,,,1,REC,LYCOMING,O360,180.0,HP,CARB,,6
20170502X904161,091,NONE,MAULE,MX7,4.0,1.0,FIXD,2500.0,AIR,N,ANNL,,1919.9000244140625,Y,UNK,,Y,POSI,N,GYI ,1400.0,41F ,N,N,5760.0,PLT,M,Yes,N,,3,1,REC,Lycoming,O-360-C4F,180.0,HP,CARB,FIXP,6
20170531X313091,091,NONE,MAULE,MX7,4.0,1.0,FIXD,2500.0,AIR,N,ANNL,,1010.0,Y,UNK,,Y,PERS,N,EUL ,1357.0,S75 ,N,N,354.6000061035156,PLT,M,No,N,,4,1,REC,Lycoming,O-360-C1F,180.0,HP,CARB,CONP,6
20181106X020591,091,NONE,Maule,MX7,4.0,1.0,FIXD,2400.0,AIR,N,ANNL,,1335.0,Y,UNK,,Y,PERS,Y,IMM ,2245.0,IMM ,N,N,6601.5,PLT,M,Yes,N,,4,1,REC,Lycoming,O-360-C4F,180.0,HP,CARB,FIXP,6
20200908X814211,091,NONE,Maule,MX7,,,FIXD,,AIR,N,ANNL,6.0,,Y,,,Y,PERS,N,LVJ ,1230.0,LVJ ,N,N,287.0,PLT,M,No,N,,3,1,REC,Lycoming,O-360,180.0,HP,CARB,FIXP,4
20091130X030561,091,NONE,ROBINSON HELICOPTER COMPANY,R22,2.0,1.0,FIXD,1370.0,HELI,N,ANNL,20.0,261.0,Y,UNK,,Y,PERS,N,,1900.0,,N,N,23000.0,PLT,M,No,N,,,1,REC,LYCOMING,O-360 SERIES,180.0,HP,CARB,,4
20100605X531311,091,NONE,ROBINSON,R22,2.0,1.0,FIXD,1370.0,HELI,N,100H,,1728.0,Y,,Flight School,Y,PERS,,KPOC,1700.0,KPOC,N,N,355.0,PLT,M,,N,,,1,REC,Lycoming,O-360-J2A,180.0,HP,CARB,,6
20100809X648371,091,NONE,ROBINSON HELICOPTER COMPANY,R22,2.0,1.0,FIXD,1370.0,HELI,N,ANNL,,4180.0,Y,,,Y,AOBV,N,NA  ,1215.0,NA  ,N,N,1316.0,PLT,,,N,,,1,REC,LYCOMING,O-360 SERIES,180.0,HP,,,4
20110322X246451,091,NONE,ROBINSON,R22,2.0,1.0,FIXD,1380.0,HELI,N,ANNL,85.0,2200.0,Y,UNK,,Y,PERS,N,26NK,1700.0,4N1 ,N,N,2000.0,PLT,M,UNK,N,,,1,REC,Lycoming,O-360J,180.0,HP,CARB,,4
20160505X053451,091,NONE,ROBINSON HELICOPTER,R22,2.0,1.0,FIXD,1370.0,HELI,N,100H,,7792.7001953125,N,,,Y,INST,Y,TTD ,0.0,TTD ,N,N,116.0,FLTI,M,Yes,N,,3,1,REC,LYCOMING,O-360-J2A,180.0,HP,CARB,,2
20190702X746521,091,NONE,Robinson,R22,2.0,1.0,FIXD,1369.0,HELI,N,100H,,984.4000244140624,N,,Alamo Helicopters ,Y,OWRK,N,,1500.0,,N,N,278.0,PLT,M,Yes,N,,L,1,REC,Lycoming,O-360-J2A,180.0,HP,CARB,,6
20130731X050451,091,NONE,STRIBLING,RV4,2.0,1.0,FIXD,1500.0,AIR,Y,ANNL,,300.0,Y,UNK,,Y,PERS,N,E77 ,1900.0,8T6 ,N,N,300.0,PLT,,Yes,N,,3,1,REC,LYCOMING,O&VO-360 SER,180.0,HP,CARB,CONP,6
20180804X542191,091,NONE,Vans,RV6,2.0,1.0,FIXD,1500.0,AIR,Y,COND,,1300.0,Y,C91,,Y,PERS,N,FTG ,1650.0,GXY ,N,N,6866.2998046875,PLT,M,No,N,,3,1,REC,Lycoming,O-360-A1A,180.0,HP,CARB,FIXP,6
20151210X745481,091,NONE,BARNETT ALLEN S,RV7,2.0,1.0,FIXD,1800.0,AIR,Y,COND,,258.8999938964844,Y,C91A,,Y,PERS,N,,,,N,N,17359.0,PLT,M,Yes,Y,,4,1,REC,ECI/Titan,IO-360-A4H9N,180.0,HP,FINJ,,6
20171002X355291,091,NONE,VANS,RV7,2.0,1.0,FIXD,1850.0,AIR,Y,ANNL,134.0,997.0,Y,C126,,Y,PERS,N,LMO ,1315.0,INJ ,N,N,1194.0,PLT,M,No,N,,4,1,REC,Lycoming,O-360A1A,180.0,HP,CARB,CONP,6
20110421X703021,091,UNK,VANS,RV8,2.0,1.0,FIXD,1850.0,AIR,Y,UNK,,393.0,Y,UNK,,Y,PERS,N,GA04,1730.0,4A4 ,N,N,7000.0,PLT,M,Yes,N,,,1,REC,Lycoming,O-360-A1A,180.0,HP,CARB,,6
20181012X126291,091,NONE,Vans,RV8,1.0,1.0,FIXD,,AIR,Y,COND,,120.0,N,,,Y,ASHO,N,CJR ,2350.0,CJR ,N,N,13000.0,PLT,M,Yes,Y,,5,1,REC,Superior,IO-360,180.0,HP,FINJ,CONP,6
20170719X318531,091,NONE,PERNER/PITTS,S1S,1.0,1.0,FIXD,1150.0,AIR,Y,COND,,,Y,UNK,,Y,PERS,N,11R ,1250.0,11R ,N,N,1794.0,PLT,M,No,N,,5,1,REC,Lycoming,IO-360,180.0,HP,FINJ,FIXP,6
20150710X044151,091,NONE,CESSNA,150J,2.0,1.0,FIXD,1760.0,AIR,N,ANNL,,3906.8701171875,Y,C91,Air Aerial Advertising,Y,BANT,N,RNT ,2150.0,RNT ,N,N,900.0,PLT,,Yes,N,,4,1,REC,Lycoming,O-360-A2A,180.0,HP,CARB,FIXP,6
20180627X217361,091,NONE,CESSNA,150J,1.0,1.0,FIXD,1601.0,AIR,N,ANNL,149.0,932.7000122070312,N,,,Y,BANT,N,MQI ,1420.0,MQI ,N,N,150.0,PLT,M,Yes,Y,,4,1,REC,LYCOMING,O-360-A4A,180.0,HP,CARB,FIXP,6
20160629X356061,091,NONE,CESSNA,150L,2.0,1.0,FIXD,1760.0,AIR,N,ANNL,265.0,9907.5,Y,C91A,,Y,BANT,N,DET ,2148.0,DET ,N,N,1120.0,PLT,M,Yes,N,,4,1,REC,Lycoming,O-360-A4M,180.0,HP,CARB,FIXP,4
20081003X623131,091,NONE,AERONCA,15AC,4.0,1.0,FIXD,,AIR,N,,,,Y,UNK,,Y,PERS,,PATW,,,N,N,341.0,PLT,M,,N,,,1,REC,Lycoming,O-360,180.0,HP,CARB,,4
20130217X041371,091,NONE,CESSNA,170B,4.0,1.0,FIXD,2200.0,AIR,N,ANNL,,,Y,C126,,Y,PERS,N,,,,N,N,2000.0,PLT,,No,N,,3,1,REC,Lycoming,O 360 Series,180.0,HP,CARB,,6
20140707X450161,091,NONE,CESSNA,170B,,1.0,FIXD,1451.0,AIR,N,ANNL,1.399999976158142,3250.0,Y,,,Y,PERS,N,DWH ,2115.0,DWH ,N,N,9600.0,PLT,,Yes,N,,,1,REC,LYCOMING,O-340-A1D,180.0,HP,CARB,CONP,6
20150122X203521,091,VFR,CESSNA,170B,,1.0,FIXD,2200.0,AIR,N,ANNL,,7285.0,Y,C126,,Y,PERS,,LHD ,,LHD ,N,N,307.6000061035156,PLT,,No,N,,4,1,REC,Lycoming,O360 SERIES,180.0,HP,,,6
20150331X347091,091,NONE,CESSNA,170B,,1.0,FIXD,1451.0,AIR,N,ANNL,,,Y,,,Y,INST,Y,PAMR,,Z40 ,N,N,2307.5,FLTI,,No,N,,3,1,REC,Lycoming,O-360,180.0,HP,,CONP,2
20150708X813001,091,NONE,CESSNA,170B,2.0,1.0,FIXD,2200.0,AIR,N,ANNL,100.0,4141.10009765625,Y,,,Y,PERS,N,00C ,,DRO ,N,N,2500.0,PLT,,No,N,,4,1,REC,CONT MOTOR,C145 SERIES,180.0,HP,CARB,CONP,4
20090209X448221,091,NONE,CESSNA,172D,4.0,1.0,FIXD,2250.0,AIR,N,ANNL,,5582.0,Y,C91,,Y,PERS,N,KBLI,115.0,KBVS,N,N,2585.0,PLT,M,Yes,N,,,1,REC,Lycoming,O-360-A1A,180.0,HP,CARB,,6
20121012X219591,091,UNK,CESSNA,172D,4.0,1.0,FIXD,2280.0,AIR,N,ANNL,,4940.0,Y,C126,,Y,PERS,N,,2130.0,,N,N,668.0,PLT,M,No,N,,,1,REC,CONT MOTOR,O-360 SER,180.0,HP,CARB,,6
20100602X341341,091,NONE,CESSNA,172H,4.0,1.0,FIXD,2300.0,AIR,N,ANNL,,4463.0,Y,C91,,Y,PERS,N,X60 ,2008.0,FLL ,N,N,1295.0,PLT,M,No,N,,,1,REC,Lycoming,O-360-A4M,180.0,HP,CARB,,6
